date,Civilization VI,GTA V,Rocket League,The Witcher 3
2021.03.19,42217.0,154042.0,94696.0,18665.0
2021.03.20,50216.0,179125.0,89696.0,22757.0
2021.03.21,49820.0,180236.0,86193.0,24454.0
2021.03.22,37980.0,162971.0,89987.0,17342.0
2021.03.23,37064.0,164687.0,89522.0,22973.0
2021.03.24,37159.0,163263.0,89341.0,26589.0
2021.03.25,42138.0,159261.0,92684.0,26870.0
2021.03.26,50664.0,173927.0,93912.0,29091.0
2021.03.27,63787.0,183304.0,91131.0,35208.0
2021.03.28,64817.0,172836.0,87534.0,37849.0
2021.03.29,47204.0,153036.0,84325.0,30792.0
2021.03.30,44570.0,151216.0,80756.0,31000.0
2021.03.31,43592.0,148528.0,83288.0,30911.0
2021.04.01,46190.0,150404.0,86467.0,32521.0
2021.04.02,54887.0,172289.0,88262.0,36822.0
2021.04.03,59761.0,176518.0,83648.0,41971.0
2021.04.04,58963.0,178194.0,83944.0,44108.0
2021.04.05,54843.0,163308.0,80897.0,42027.0
2021.04.06,44228.0,150369.0,81159.0,36698.0
2021.04.07,40621.0,148673.0,112848.0,33891.0
2021.04.08,40725.0,145448.0,104994.0,31754.0
2021.04.09,43988.0,161881.0,110360.0,32263.0
2021.04.10,54061.0,169920.0,105979.0,36376.0
2021.04.11,53219.0,158813.0,101912.0,36671.0
2021.04.12,39399.0,138825.0,96763.0,27613.0
2021.04.13,37648.0,137802.0,89911.0,27241.0
2021.04.14,38049.0,136230.0,92851.0,26426.0
2021.04.15,38274.0,136176.0,91143.0,26206.0
2021.04.16,41811.0,149339.0,98129.0,26784.0
2021.04.17,50624.0,156793.0,99802.0,30940.0
2021.04.18,48867.0,145894.0,94139.0,31861.0
2021.04.19,37466.0,127331.0,91110.0,24032.0
2021.04.20,36030.0,128369.0,88584.0,23130.0
2021.04.21,36614.0,124798.0,95729.0,23233.0
2021.04.22,40011.0,125155.0,91374.0,22703.0
2021.04.23,44236.0,141862.0,96900.0,24225.0
2021.04.24,52008.0,143205.0,93947.0,27011.0
2021.04.25,53463.0,142380.0,89201.0,28807.0
2021.04.26,40414.0,124655.0,87626.0,21544.0
2021.04.27,38215.0,123979.0,82089.0,21080.0
2021.04.28,37040.0,120907.0,80976.0,19842.0
2021.04.29,37648.0,119833.0,85686.0,19790.0
2021.04.30,40343.0,131805.0,91395.0,20553.0
2021.05.01,49350.0,137374.0,86402.0,24059.0
2021.05.02,49539.0,141725.0,80708.0,26104.0
2021.05.03,39323.0,134187.0,81167.0,23068.0
2021.05.04,37131.0,132717.0,76383.0,21169.0
2021.05.05,36057.0,121988.0,76831.0,20091.0
2021.05.06,35647.0,122134.0,82016.0,19442.0
2021.05.07,38864.0,124708.0,89199.0,19401.0
2021.05.08,46063.0,141929.0,84968.0,22921.0
2021.05.09,43339.0,128179.0,77146.0,22461.0
2021.05.10,35564.0,116429.0,79615.0,18697.0
2021.05.11,35487.0,111460.0,78443.0,17186.0
2021.05.12,36034.0,112011.0,84907.0,17213.0
2021.05.13,36951.0,115596.0,78299.0,18439.0
2021.05.14,37543.0,125216.0,81609.0,18415.0
2021.05.15,44990.0,137059.0,80706.0,21340.0
2021.05.16,45546.0,129133.0,79139.0,22937.0
2021.05.17,34560.0,110892.0,77828.0,16633.0
2021.05.18,33576.0,111506.0,75039.0,16631.0
2021.05.19,32344.0,111606.0,76233.0,21968.0
2021.05.20,32287.0,115912.0,80000.0,25171.0
2021.05.21,36507.0,126586.0,82332.0,27705.0
2021.05.22,45704.0,140328.0,75732.0,34881.0
2021.05.23,45479.0,133160.0,77704.0,37236.0
2021.05.24,39812.0,122771.0,75153.0,33729.0
2021.05.25,35211.0,116185.0,73934.0,32633.0
2021.05.26,34644.0,115500.0,72444.0,33042.0
2021.05.27,34333.0,116778.0,74566.0,33502.0
2021.05.28,37948.0,133407.0,77835.0,33970.0
2021.05.29,45645.0,147228.0,67655.0,39460.0
2021.05.30,43916.0,142069.0,69007.0,41713.0
2021.05.31,39906.0,134761.0,73150.0,35710.0
2021.06.01,33204.0,133640.0,70236.0,33144.0
2021.06.02,34118.0,133911.0,68952.0,31439.0
2021.06.03,36264.0,138986.0,70609.0,32030.0
2021.06.04,38333.0,150361.0,72852.0,30875.0
2021.06.05,45433.0,157667.0,69772.0,33998.0
2021.06.06,45816.0,152273.0,68978.0,34898.0
2021.06.07,34947.0,136251.0,70461.0,27702.0
2021.06.08,33713.0,134156.0,66682.0,26431.0
2021.06.09,32943.0,130135.0,65742.0,24963.0
2021.06.10,32187.0,132336.0,69879.0,24346.0
2021.06.11,34659.0,140118.0,66526.0,24121.0
2021.06.12,43630.0,146772.0,63343.0,27567.0
2021.06.13,44556.0,155083.0,62991.0,30159.0
2021.06.14,33732.0,134276.0,63708.0,24235.0
2021.06.15,32100.0,125495.0,61204.0,22768.0
2021.06.16,31297.0,122844.0,65384.0,21722.0
2021.06.17,31286.0,120928.0,73675.0,21313.0
2021.06.18,35414.0,130644.0,74758.0,21968.0
2021.06.19,41662.0,136420.0,68821.0,24588.0
2021.06.20,42448.0,131947.0,72973.0,26876.0
2021.06.21,32838.0,122099.0,69863.0,21832.0
2021.06.22,32207.0,120026.0,68257.0,21101.0
2021.06.23,31083.0,116245.0,61976.0,20432.0
2021.06.24,32037.0,117950.0,68235.0,20180.0
2021.06.25,35513.0,125823.0,66874.0,22463.0
2021.06.26,43915.0,134235.0,58025.0,28555.0
2021.06.27,45130.0,132288.0,62603.0,31609.0
2021.06.28,35575.0,126377.0,60099.0,28305.0
2021.06.29,35332.0,127453.0,63934.0,29094.0
2021.06.30,35560.0,128583.0,64658.0,29235.0
2021.07.01,35685.0,129799.0,65226.0,29647.0
2021.07.02,38646.0,138386.0,62067.0,30357.0
2021.07.03,46104.0,144440.0,58213.0,34172.0
2021.07.04,47773.0,142857.0,62781.0,36520.0
2021.07.05,41665.0,136175.0,66502.0,31811.0
2021.07.06,36796.0,136050.0,55708.0,31729.0
2021.07.07,35903.0,132946.0,54472.0,30713.0
2021.07.08,35598.0,130101.0,63035.0,30591.0
2021.07.09,51974.0,132301.0,62740.0,31488.0
2021.07.10,66606.0,140645.0,59104.0,36357.0
2021.07.11,64557.0,141770.0,53604.0,38823.0
2021.07.12,50904.0,130473.0,63592.0,32104.0
2021.07.13,48455.0,130190.0,62056.0,31082.0
2021.07.14,46515.0,125231.0,63208.0,30564.0
2021.07.15,43923.0,125447.0,62906.0,28984.0
2021.07.16,47990.0,137185.0,63006.0,28576.0
2021.07.17,56985.0,143950.0,58627.0,31613.0
2021.07.18,56918.0,148480.0,62375.0,33415.0
2021.07.19,47391.0,145586.0,62394.0,28482.0
2021.07.20,47060.0,213580.0,59449.0,27501.0
2021.07.21,45443.0,211082.0,58715.0,26107.0
2021.07.22,44922.0,208383.0,58815.0,25628.0
2021.07.23,45655.0,205772.0,58933.0,24941.0
2021.07.24,52074.0,213517.0,56938.0,27930.0
2021.07.25,52020.0,219112.0,59870.0,30546.0
2021.07.26,41415.0,207984.0,60477.0,25323.0
2021.07.27,40188.0,208707.0,59416.0,25169.0
2021.07.28,39596.0,203331.0,60026.0,24992.0
2021.07.29,38715.0,209400.0,60423.0,24471.0
2021.07.30,41832.0,204795.0,59129.0,24087.0
2021.07.31,48283.0,208967.0,56834.0,27250.0
2021.08.01,49064.0,214591.0,59781.0,29874.0
2021.08.02,39717.0,204492.0,59165.0,24606.0
2021.08.03,38747.0,201974.0,58259.0,23819.0
2021.08.04,38294.0,201882.0,58423.0,23758.0
2021.08.05,37792.0,205317.0,59493.0,23595.0
2021.08.06,40617.0,202829.0,59423.0,23735.0
2021.08.07,47982.0,204867.0,58024.0,26623.0
2021.08.08,49262.0,207408.0,61358.0,28970.0
2021.08.09,38774.0,195609.0,62377.0,23635.0
2021.08.10,37644.0,188068.0,61064.0,23123.0
2021.08.11,36700.0,182943.0,74810.0,22616.0
2021.08.12,36365.0,182820.0,66102.0,22070.0
2021.08.13,38032.0,176010.0,64634.0,21892.0
2021.08.14,44591.0,176006.0,61593.0,24431.0
2021.08.15,46212.0,181415.0,65095.0,27019.0
2021.08.16,37482.0,168229.0,64273.0,22401.0
2021.08.17,37173.0,165659.0,61656.0,22385.0
2021.08.18,36123.0,161247.0,60903.0,21922.0
2021.08.19,36653.0,164298.0,59757.0,21861.0
2021.08.20,39652.0,162672.0,60841.0,21767.0
2021.08.21,46670.0,168032.0,58270.0,24309.0
2021.08.22,48488.0,171285.0,62799.0,27155.0
2021.08.23,37777.0,156654.0,60610.0,22424.0
2021.08.24,37022.0,149366.0,58887.0,27733.0
2021.08.25,35942.0,148670.0,57785.0,30317.0
2021.08.26,35692.0,152052.0,57287.0,32683.0
2021.08.27,38638.0,149073.0,60497.0,33484.0
2021.08.28,44764.0,154050.0,57592.0,38930.0
2021.08.29,46030.0,155272.0,62386.0,44291.0
2021.08.30,36291.0,141165.0,60788.0,38856.0
2021.08.31,34159.0,132941.0,59028.0,38085.0
2021.09.01,32165.0,125033.0,57696.0,35530.0
2021.09.02,31616.0,128274.0,55899.0,34569.0
2021.09.03,42487.0,135355.0,58923.0,35306.0
2021.09.04,60432.0,147038.0,58078.0,41245.0
2021.09.05,66283.0,141074.0,60029.0,44777.0
2021.09.06,60939.0,123093.0,66331.0,37460.0
2021.09.07,57268.0,114966.0,56856.0,35114.0
2021.09.08,56972.0,112353.0,55730.0,32602.0
2021.09.09,55793.0,112957.0,57825.0,30789.0
2021.09.10,60754.0,120969.0,58595.0,30700.0
2021.09.11,71791.0,136051.0,56470.0,34874.0
2021.09.12,69875.0,134426.0,60184.0,36833.0
2021.09.13,55828.0,116293.0,59361.0,28183.0
2021.09.14,54687.0,115350.0,55405.0,27749.0
2021.09.15,54650.0,116412.0,55522.0,26922.0
2021.09.16,54719.0,118212.0,57622.0,26399.0
2021.09.17,55255.0,123933.0,58478.0,26336.0
2021.09.18,64952.0,142469.0,56040.0,31394.0
2021.09.19,66908.0,151408.0,59535.0,35288.0
2021.09.20,51353.0,134207.0,58941.0,26714.0
2021.09.21,45612.0,120317.0,57803.0,24469.0
2021.09.22,43206.0,115173.0,54786.0,23340.0
2021.09.23,41597.0,115550.0,55556.0,23074.0
2021.09.24,45518.0,126934.0,56606.0,23741.0
2021.09.25,51339.0,132518.0,54245.0,27651.0
2021.09.26,50285.0,130290.0,58673.0,29415.0
2021.09.27,37696.0,109631.0,56424.0,21510.0
2021.09.28,36698.0,108376.0,49481.0,21162.0
2021.09.29,36441.0,107224.0,52024.0,20855.0
2021.09.30,39118.0,112701.0,53418.0,21148.0
2021.10.01,41662.0,115454.0,52203.0,21056.0
2021.10.02,49375.0,124449.0,50850.0,24887.0
2021.10.03,50982.0,127985.0,55438.0,27394.0
2021.10.04,37867.0,108159.0,54039.0,20313.0
2021.10.05,36312.0,102013.0,53087.0,19781.0
2021.10.06,36303.0,101833.0,50830.0,19397.0
2021.10.07,33319.0,95947.0,50694.0,18398.0
2021.10.08,35180.0,99216.0,53327.0,18367.0
2021.10.09,44535.0,116698.0,51734.0,22923.0
2021.10.10,44117.0,114292.0,54998.0,24690.0
2021.10.11,33719.0,95009.0,56474.0,18435.0
2021.10.12,32089.0,92316.0,52440.0,17831.0
2021.10.13,31539.0,90557.0,55380.0,17040.0
2021.10.14,31468.0,90703.0,57513.0,17504.0
2021.10.15,38494.0,103237.0,58604.0,18046.0
2021.10.16,50618.0,119358.0,56570.0,22016.0
2021.10.17,50617.0,114841.0,59640.0,23366.0
2021.10.18,39127.0,96643.0,58523.0,16983.0
2021.10.19,38286.0,98018.0,53684.0,17104.0
2021.10.20,37423.0,99653.0,54358.0,16882.0
2021.10.21,36599.0,101298.0,56084.0,17099.0
2021.10.22,40579.0,120200.0,57466.0,17749.0
2021.10.23,48544.0,132328.0,55360.0,21719.0
2021.10.24,45818.0,128951.0,57388.0,23225.0
2021.10.25,34333.0,109547.0,57738.0,17129.0
2021.10.26,34038.0,109651.0,54899.0,16948.0
2021.10.27,33088.0,109484.0,55649.0,17037.0
2021.10.28,33373.0,113142.0,56073.0,17233.0
2021.10.29,38898.0,126067.0,57699.0,21951.0
2021.10.30,47493.0,136657.0,53901.0,29224.0
2021.10.31,46309.0,131378.0,54221.0,32693.0
2021.11.01,38904.0,120327.0,57943.0,31010.0
2021.11.02,35516.0,116302.0,56793.0,28465.0
2021.11.03,35857.0,113396.0,56132.0,26474.0
2021.11.04,37567.0,113908.0,60161.0,26102.0
2021.11.05,43234.0,128519.0,58875.0,27149.0
2021.11.06,50700.0,125602.0,55266.0,28742.0
2021.11.07,51515.0,130193.0,55139.0,31160.0
2021.11.08,36866.0,102182.0,55684.0,21813.0
2021.11.09,36420.0,99190.0,53225.0,21280.0
2021.11.10,35098.0,98828.0,53644.0,20502.0
2021.11.11,38848.0,99446.0,55157.0,21376.0
2021.11.12,43838.0,40805.0,56145.0,21921.0
2021.11.13,54561.0,133282.0,54082.0,26319.0
2021.11.14,53151.0,126906.0,58307.0,27268.0
2021.11.15,38761.0,102174.0,54622.0,19819.0
2021.11.16,38000.0,98658.0,55610.0,19124.0
2021.11.17,36323.0,98132.0,62573.0,18994.0
2021.11.18,35528.0,100389.0,60044.0,18803.0
2021.11.19,39090.0,110956.0,59691.0,19918.0
2021.11.20,47755.0,125198.0,56062.0,24135.0
2021.11.21,45121.0,119711.0,60264.0,25350.0
2021.11.22,32875.0,95684.0,58815.0,18248.0
2021.11.23,32022.0,94070.0,55439.0,17893.0
2021.11.24,31757.0,94128.0,55496.0,17334.0
2021.11.25,33991.0,98369.0,55066.0,18904.0
2021.11.26,40129.0,119538.0,57218.0,22699.0
2021.11.27,50001.0,137450.0,53549.0,29275.0
2021.11.28,48788.0,132840.0,57110.0,31909.0
2021.11.29,36060.0,111110.0,54371.0,24757.0
2021.11.30,36478.0,110629.0,53590.0,25627.0
2021.12.01,35901.0,109794.0,51747.0,24723.0
2021.12.02,35431.0,110985.0,51700.0,24496.0
2021.12.03,39347.0,122823.0,53871.0,25116.0
2021.12.04,49128.0,135902.0,53022.0,30075.0
2021.12.05,47332.0,129213.0,52341.0,30850.0
2021.12.06,34164.0,104035.0,51836.0,22436.0
2021.12.07,33670.0,101937.0,49961.0,21887.0
2021.12.08,33701.0,100809.0,50598.0,21830.0
2021.12.09,35062.0,101375.0,52440.0,22494.0
2021.12.10,40646.0,118326.0,56293.0,24939.0
2021.12.11,50979.0,135468.0,55613.0,31076.0
2021.12.12,49082.0,130323.0,55069.0,33167.0
2021.12.13,37506.0,109321.0,53975.0,26267.0
2021.12.14,36023.0,111273.0,52119.0,25231.0
2021.12.15,34551.0,142271.0,50799.0,23489.0
2021.12.16,34186.0,150085.0,53446.0,22893.0
2021.12.17,37774.0,160101.0,53090.0,22966.0
2021.12.18,47238.0,174663.0,51221.0,30989.0
2021.12.19,45132.0,169320.0,54056.0,37370.0
2021.12.20,36201.0,147894.0,54110.0,32334.0
2021.12.21,36467.0,147550.0,52786.0,34507.0
2021.12.22,36669.0,147307.0,51688.0,39639.0
2021.12.23,39409.0,157927.0,52218.0,43416.0
2021.12.24,43928.0,163455.0,42179.0,47088.0
2021.12.25,47201.0,164218.0,43726.0,52343.0
2021.12.26,50166.0,156139.0,48141.0,60907.0
2021.12.27,49002.0,143834.0,51069.0,60813.0
2021.12.28,49574.0,142460.0,51578.0,61465.0
2021.12.29,49762.0,139743.0,56068.0,62287.0
2021.12.30,50696.0,148094.0,54875.0,62112.0
2021.12.31,52842.0,146327.0,46095.0,57923.0
2022.01.01,59065.0,150372.0,51145.0,71128.0
2022.01.02,60795.0,159258.0,52441.0,78592.0
2022.01.03,48626.0,142431.0,51503.0,70072.0
2022.01.04,46260.0,140079.0,50495.0,66832.0
2022.01.05,45063.0,135742.0,50042.0,63715.0
2022.01.06,45378.0,139114.0,51026.0,63336.0
2022.01.07,48192.0,144532.0,55033.0,60137.0
2022.01.08,57071.0,155722.0,54256.0,66986.0
2022.01.09,55324.0,152326.0,53887.0,70059.0
2022.01.10,39199.0,124610.0,50138.0,53351.0
2022.01.11,39158.0,126779.0,49482.0,51183.0
2022.01.12,38100.0,118337.0,48521.0,47780.0
2022.01.13,39949.0,123704.0,50683.0,46116.0
2022.01.14,45779.0,131971.0,54055.0,45803.0
2022.01.15,58408.0,146071.0,52522.0,53795.0
2022.01.16,60131.0,148425.0,53800.0,58025.0
2022.01.17,49334.0,124858.0,54140.0,46419.0
2022.01.18,44894.0,122318.0,49497.0,41748.0
2022.01.19,45154.0,123470.0,50066.0,40145.0
2022.01.20,44984.0,120164.0,49696.0,39057.0
2022.01.21,48792.0,129143.0,53930.0,38845.0
2022.01.22,61348.0,143343.0,51800.0,46868.0
2022.01.23,61893.0,146824.0,53350.0,51380.0
2022.01.24,46599.0,126222.0,49907.0,38117.0
2022.01.25,46073.0,123034.0,49380.0,36505.0
2022.01.26,46884.0,124808.0,49930.0,35205.0
2022.01.27,45598.0,127058.0,50870.0,33887.0
2022.01.28,50650.0,132467.0,52686.0,35335.0
2022.01.29,62495.0,144881.0,52413.0,45296.0
2022.01.30,64587.0,150941.0,52608.0,50607.0
2022.01.31,48419.0,128739.0,50155.0,38186.0
2022.02.01,49778.0,129590.0,49418.0,36710.0
2022.02.02,50639.0,131694.0,50480.0,36711.0
2022.02.03,51908.0,133085.0,50874.0,36769.0
2022.02.04,53119.0,136195.0,51741.0,36861.0
2022.02.05,60732.0,150008.0,49887.0,43019.0
2022.02.06,61321.0,155135.0,51707.0,46781.0
2022.02.07,44387.0,131674.0,47734.0,32576.0
2022.02.08,42980.0,131273.0,48384.0,31487.0
2022.02.09,40976.0,129199.0,48221.0,29608.0
2022.02.10,40219.0,128874.0,46086.0,28712.0
2022.02.11,45061.0,136598.0,51260.0,29041.0
2022.02.12,56691.0,147195.0,45110.0,34458.0
2022.02.13,58427.0,151729.0,47383.0,37488.0
2022.02.14,43683.0,125411.0,40594.0,25647.0
2022.02.15,44460.0,125153.0,40584.0,25653.0
2022.02.16,43404.0,122133.0,42098.0,25040.0
2022.02.17,41751.0,123445.0,44408.0,24100.0
2022.02.18,47019.0,132429.0,46973.0,25186.0
2022.02.19,57713.0,146473.0,45047.0,31210.0
2022.02.20,57268.0,145012.0,46988.0,33557.0
2022.02.21,44447.0,123514.0,47341.0,23385.0
2022.02.22,43593.0,123250.0,43367.0,22791.0
2022.02.23,43802.0,122945.0,42619.0,23266.0
2022.02.24,44140.0,117232.0,43093.0,19859.0
2022.02.25,49244.0,129554.0,44299.0,21360.0
2022.02.26,58690.0,143429.0,42786.0,26684.0
2022.02.27,56913.0,139972.0,44802.0,28740.0
2022.02.28,42656.0,119695.0,42424.0,24049.0
2022.03.01,41917.0,116912.0,41257.0,26556.0
